primary_identifier,device_type,device_category,gender,district_name,age_group,network_stay,average_monthly_bill_amount,dusage_sum,dusage_min,dusage_max,dusage_avg,dusage_days,dusage_stddev,vusage_onnet_sum,vusage_onnet_max,vusage_onnet_min,vusage_onnet_days,vusage_onnet_avg,vusage_onnet_stddev,vusage_offnet_sum,vusage_offnet_max,vusage_offnet_min,vusage_offnet_days,vusage_offnet_avg,vusage_offnet_stddev,number_of_fixed_bb_accounts,number_of_iptv_accounts,add_on_tot_rental,add_on_count,next_month_plan
3089878,4G,Smartphone,MALE,Galle,40-50,215,883.67,3281.0,0.0,558.7099800109863,142.66070017607316,23.0,142.53610690303276,0.0,0.0,0.0,0.0,,0.0,87.0,35.266666666666666,0.0,16.0,5.438541666666667,7.619030523465358,0.0,1.0,,,PKG1
1067945,4G,Smartphone,FEMALE,Gampaha,30-40,3,794.9,156.0,0.0,50.65108489990234,19.5432208776474,8.0,18.79111357866342,0.0,0.0,0.0,0.0,,0.0,20.0,11.15,0.0,6.0,3.488888888888889,3.985843970916803,0.0,0.0,360.0,2.0,PKG1
5354881,4G,Smartphone,FEMALE,Kegalle,20-30,71,731.15,14019.0,129.53935432434082,1804.2321529388428,467.3038312276205,30.0,349.07433999843505,0.0,0.0,0.0,0.0,,0.0,0.0,0.05,0.0,2.0,0.0416666666666666,0.01079532087276,0.0,0.0,110.0,1.0,PKG2
3598342,4G,Smartphone,MALE,Colombo,60-70,219,5009.14,29352.0,0.0,2216.227464675904,1012.16806089467,29.0,689.4475876292539,0.0,0.0,0.0,0.0,,0.0,322.0,62.91666666666666,0.0,23.0,14.0,15.450307812281698,0.0,0.0,200.0,2.0,PKG2
9799535,4G,Smartphone,MALE,Gampaha,60-70,30,2195.06,9803.0,0.0,1234.4048433303833,350.11620821271623,28.0,309.6695305229874,6.0,6.183333333333334,0.0,1.0,6.183333333333334,1.1289170490800924,6.0,6.316666666666666,0.0,1.0,6.316666666666666,1.1532602738580997,0.0,0.0,400.0,1.0,PKG5
7518923,4G,Smartphone,MALE,Kandy,20-30,73,3036.22,14446.0,95.4428653717041,1567.3450212478638,481.5653220494588,30.0,313.2919828848974,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,PKG6
7949564,4G,Smartphone,FEMALE,Ampara,40-50,139,3570.48,32962.0,58.04008674621582,4474.6874351501465,1098.733992989858,30.0,1109.7122202501018,0.0,0.0,0.0,0.0,,0.0,160.0,28.266666666666666,0.0,28.0,5.717857142857143,6.2120270197003,0.0,0.0,500.0,1.0,PKG4
9168802,4G,Smartphone,FEMALE,Gampaha,30-40,8,1287.51,2800.0,0.0,1080.251485824585,107.71095785727869,26.0,266.6981804187214,0.0,0.0,0.0,0.0,,0.0,186.0,48.6,0.0,19.0,9.794736842105262,10.495132424019296,0.0,0.0,250.0,1.0,PKG2
7129718,4G,Smartphone,MALE,Ratnapura,60-70,5,663.41,7250.0,0.0046510696411132,3011.8884468078613,241.6821987469991,30.0,563.5632963292611,0.0,0.0,0.0,0.0,,0.0,113.0,28.0,0.0,19.0,5.95,5.860603498928033,0.0,2.0,,,PKG2
3938435,4G,Smartphone,MALE,Colombo,30-40,210,3462.91,68290.0,1179.9821949005127,3731.309071540833,2276.335310681661,30.0,557.5789948554942,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,100.0,3.0,PKG7
6819693,4G,Smartphone,FEMALE,Galle,30-40,147,1926.17,869.0,0.028355598449707,62.17197799682617,28.988997173309325,30.0,13.887497945151452,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,PKG5
2889842,4G,Smartphone,MALE,Gampaha,30-40,97,2294.27,18592.0,33.162901878356934,2010.1695613861084,619.7564860026042,30.0,529.1640454153446,6.0,6.0,0.0,1.0,6.0,1.095445115010332,168.0,29.516666666666666,0.0,23.0,7.304347826086956,8.103045640930565,0.0,1.0,750.0,2.0,PKG4
5977327,4G,Smartphone,MALE,Colombo,50-60,92,2276.8,3779.0,0.0,1602.7283897399902,343.6343019658869,11.0,453.163382605027,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,300.0,4.0,PKG1
8129244,2G,Feature phone,MALE,Matale,20-30,12,1284.77,0.0,0.0,0.0,,0.0,0.0,29.0,12.783333333333331,0.0,3.0,9.911111111111111,5.080076066311032,84.0,26.316666666666663,0.0,8.0,10.558333333333334,9.0424301606303,0.0,0.0,4060.0,9.0,PKG2
4995552,4G,Smartphone,MALE,Kandy,40-50,4,1184.52,2108.0,1.253732681274414,201.1031007766724,70.2972230275472,30.0,62.55214219191436,0.0,0.0,0.0,0.0,,0.0,51.0,24.166666666666668,0.0,15.0,3.4166666666666665,4.507313660794155,0.0,0.0,,,PKG3
5998656,4G,Smartphone,MALE,Kalutara,40-50,176,1932.21,16114.0,38.325021743774414,1303.5272731781006,537.1444969177246,30.0,378.9454368525385,0.0,0.0,0.0,0.0,,0.0,77.0,18.916666666666668,0.0,20.0,3.8758333333333335,4.905192110651837,1.0,0.0,,,PKG4
8405253,4G,Smartphone,MALE,Kalutara,30-40,141,2794.96,22202.0,0.0,2231.2445363998413,853.9575734505287,26.0,558.4327375004963,2.0,2.7,0.0,2.0,1.4083333333333334,0.4926759236787091,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,300.0,2.0,PKG5
4068578,4G,Smartphone,MALE,Gampaha,20-30,74,3974.87,43103.0,511.9554061889648,3487.637350082397,1436.775169022878,30.0,721.8051991778618,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,PKG8
1288319,4G,Smartphone,FEMALE,Colombo,40-50,169,1986.28,18589.0,142.9408540725708,1228.4050788879397,619.6375243186951,30.0,267.93122617897467,190.0,88.86666666666666,0.0,4.0,47.65,22.40280300264855,195.0,90.0,0.0,18.0,10.841666666666669,17.65924760181104,1.0,0.0,600.0,2.0,PKG5
1198082,4G,Smartphone,MALE,Colombo,20-30,87,2619.48,5853.0,0.0,451.84192657470703,216.81218242645264,27.0,157.8914218804547,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,350.0,1.0,PKG5
3413273,4G,Smartphone,MALE,Kandy,20-30,29,743.38,16120.0,0.1315078735351562,2230.0168685913086,537.3566480954488,30.0,635.4053262499258,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,360.0,2.0,PKG1
4996230,4G,Smartphone,FEMALE,Gampaha,40-50,91,2851.19,10264.0,0.0,888.7115316390991,427.69698635737103,24.0,276.6294952138578,0.0,0.0,0.0,0.0,,0.0,155.0,18.316666666666663,0.0,25.0,6.233333333333333,4.857636744157231,0.0,1.0,400.0,2.0,PKG4
8307686,4G,Smartphone,MALE,Gampaha,20-30,79,5383.49,45895.0,3.898453712463379,25673.31909751892,1529.8527286847432,30.0,4635.683992693698,0.0,0.0,0.0,0.0,,0.0,4.0,4.016666666666667,0.0,1.0,4.016666666666667,0.7333396464374724,0.0,0.0,2200.0,2.0,PKG7
3884838,4G,Smartphone,FEMALE,Colombo,30-40,151,2883.61,24115.0,305.80031871795654,1494.6703662872314,803.8380084037781,30.0,363.6663518593027,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,360.0,2.0,PKG8
7820350,2G,Basic,MALE,Jaffna,30-40,62,1359.52,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,6.0,5.866666666666666,0.0,3.0,2.2777777777777777,1.4208013480385762,0.0,0.0,1190.0,4.0,PKG1
5794470,4G,Smartphone,MALE,Gampaha,40-50,162,4624.34,23159.0,110.74748516082764,3350.8285388946533,771.9757388432821,30.0,917.8033651178896,0.0,0.45,0.0,3.0,0.3,0.0996545758244879,240.0,55.85,0.0,16.0,15.0375,12.919044571626731,0.0,0.0,650.0,2.0,PKG3
7306907,4G,Smartphone,FEMALE,Gampaha,40-50,79,3671.0,60373.0,647.9610433578491,3711.589159011841,2012.4446544965108,30.0,734.4333466707876,0.0,0.0,0.0,0.0,,0.0,115.0,46.46666666666667,0.0,4.0,28.84583333333333,10.737786150080153,0.0,0.0,600.0,2.0,PKG6
9770466,4G,Smartphone,FEMALE,Gampaha,40-50,70,2674.63,943.0,0.0,398.6708765029907,58.94329684972763,16.0,84.3973790416753,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,PKG1
1989692,4G,Smartphone,MALE,Puttalam,40-50,90,669.48,7263.0,72.14538860321045,632.5953531265259,242.1077748298645,30.0,120.89217449265624,0.0,0.0,0.0,0.0,,0.0,0.0,0.1833333333333333,0.0,1.0,0.1833333333333333,0.0334719340697601,0.0,0.0,110.0,1.0,PKG1
5824652,4G,Smartphone,MALE,Gampaha,40-50,151,1173.4,1806.0,6.7608137130737305,188.245213508606,60.232957458496095,30.0,52.94175318759898,0.0,0.0,0.0,0.0,,0.0,44.0,17.15,0.0,11.0,4.08030303030303,3.503401968260748,0.0,0.0,,,PKG2
2221005,4G,Smartphone,FEMALE,Colombo,40-50,7,1704.95,253.0,1.652414321899414,21.810121536254883,8.462579250335693,30.0,6.026092443516119,0.0,0.0,0.0,0.0,,0.0,115.0,26.716666666666665,0.0,15.0,7.687777777777778,7.304350358757021,0.0,0.0,,,PKG1
4249298,4G,Smartphone,MALE,Gampaha,40-50,53,1513.11,16951.0,64.69194221496582,2508.2462816238403,565.0347213745117,30.0,487.6613210203676,0.0,0.0,0.0,0.0,,0.0,44.0,9.35,0.0,19.0,2.3596491228070176,2.314577050368924,0.0,0.0,1300.0,1.0,PKG1
4836632,4G,Smartphone,MALE,Gampaha,40-50,241,2701.29,26037.0,382.2905149459839,1479.291913986206,867.9042183876038,30.0,357.9035815189277,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,PKG6
9044201,4G,Smartphone,MALE,Colombo,20-30,16,2718.18,10342.0,8.207136154174805,1975.9267435073853,344.76225169499713,30.0,397.0702032476301,1164.0,209.2,0.0,19.0,61.28245614035088,50.43374013809337,64.0,16.516666666666666,0.0,12.0,5.341666666666667,4.088933293528668,0.0,0.0,,,PKG2
1329265,4G,Smartphone,MALE,Kurunegala,30-40,178,3967.1,48877.0,159.8048448562622,7898.945970535278,1629.2538470586142,30.0,1663.3392320728135,0.0,0.0,0.0,0.0,,0.0,81.0,81.38333333333334,0.0,1.0,81.38333333333334,14.858495823876256,0.0,0.0,2400.0,6.0,PKG8
2310674,4G,Smartphone,FEMALE,Kandy,40-50,81,1267.66,630.0,0.6179103851318359,301.9335117340088,21.01880826950073,30.0,59.78595712343187,64.0,35.266666666666666,0.0,3.0,21.488888888888887,7.316572975250854,244.0,39.9,0.0,25.0,9.761333333333331,9.450349112055015,0.0,1.0,330.0,2.0,PKG1
7980988,4G,Smartphone,FEMALE,Colombo,20-30,80,1528.73,7811.0,31.53275203704834,2646.8407373428345,260.3809715906779,30.0,461.8529786841215,0.0,0.0,0.0,0.0,,0.0,134.0,47.96666666666667,0.0,11.0,12.246969696969696,11.319273465554,0.0,1.0,,,PKG3
1191769,4G,Smartphone,FEMALE,Galle,20-30,9,1095.16,60.0,0.0,34.92453861236572,30.36740064620972,2.0,8.060312457442382,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,PKG1
4941764,4G,Smartphone,FEMALE,Gampaha,30-40,99,1745.93,6342.0,11.917281150817873,1303.4366159439087,211.41555859247845,30.0,310.5420192046128,0.0,0.4333333333333333,0.0,1.0,0.4333333333333333,0.0791154805285239,49.0,6.35,0.0,21.0,2.357936507936508,1.8161708873917808,0.0,0.0,300.0,2.0,PKG3
7311142,4G,Smartphone,MALE,Kalutara,30-40,3,1247.54,9893.0,2.139314651489258,1993.2058763504028,329.77598441441853,30.0,505.608542743476,0.0,0.0,0.0,0.0,,0.0,86.0,33.55,0.0,19.0,4.528947368421052,6.1698273198759885,0.0,1.0,,,PKG2
5812971,4G,Smartphone,MALE,Kalutara,20-30,36,1572.0,17392.0,296.3637580871582,976.0706634521484,579.7616749127706,30.0,169.59690960779128,0.0,0.0,0.0,0.0,,0.0,35.0,11.916666666666666,0.0,12.0,2.973611111111111,2.8350247937360864,0.0,0.0,1190.0,4.0,PKG3
7887353,4G,Smartphone,MALE,Colombo,30-40,137,4071.92,2678.0,0.6893835067749023,604.818826675415,89.2902717590332,30.0,145.3501260414046,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2690.0,4.0,PKG6
3139452,4G,Smartphone,FEMALE,Colombo,60-70,131,1618.54,42629.0,258.0102949142456,2852.5866498947144,1420.9913586934408,30.0,613.6360929081266,94.0,47.46666666666667,0.0,4.0,23.675,10.004965816841583,3.0,3.583333333333333,0.0,1.0,3.583333333333333,0.6542241659089484,0.0,0.0,560.0,3.0,PKG2
7325120,4G,Smartphone,FEMALE,Colombo,30-40,234,3397.67,23779.0,354.1438846588135,3146.6584186553955,792.666477394104,30.0,548.7413959080151,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,20.0,1.0,PKG7
4086327,4G,Smartphone,MALE,Kandy,30-40,103,2507.98,16081.0,72.12141704559326,1365.4585342407229,536.0489191691081,30.0,295.8693375466796,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,350.0,2.0,PKG5
7800988,3G,Smartphone,FEMALE,Kurunegala,30-40,32,1281.12,3427.0,2.88140869140625,477.0067825317383,114.24023955663046,30.0,111.26503879449852,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,250.0,1.0,PKG1
1459511,4G,Smartphone,MALE,Kalutara,40-50,190,4788.46,31379.0,381.73537158966064,2051.1671257019043,1045.9796767234802,30.0,414.95473050056376,0.0,0.0,0.0,0.0,,0.0,55.0,20.466666666666665,0.0,3.0,18.39444444444445,5.638239180810401,0.0,1.0,1450.0,1.0,PKG5
7237731,4G,Smartphone,MALE,Colombo,20-30,99,714.12,8031.0,81.54958724975586,685.1313915252686,267.7062632242839,30.0,122.56434332225436,0.0,0.0,0.0,0.0,,0.0,4.0,3.083333333333333,0.0,3.0,1.5722222222222222,0.5965848420959472,0.0,0.0,,,PKG2
8379602,4G,Smartphone,MALE,Colombo,40-50,96,5704.05,8506.0,5.747660636901856,1312.623272895813,283.54848499298095,30.0,264.1501205018249,0.0,0.0,0.0,0.0,,0.0,502.0,46.8,0.0,27.0,18.59629629629629,15.911958682662984,0.0,0.0,250.0,1.0,PKG4
7159075,4G,Smartphone,FEMALE,Gampaha,20-30,87,2231.72,6149.0,25.854719161987305,565.4784126281738,204.96963917414348,30.0,104.98862373707996,0.0,0.0,0.0,0.0,,0.0,355.0,38.73333333333333,0.3666666666666666,30.0,11.850555555555555,9.684860487855309,0.0,0.0,110.0,1.0,PKG3
5533594,4G,Smartphone,MALE,Colombo,20-30,11,6233.68,23435.0,334.48184967041016,1557.7663822174072,781.1987109820049,30.0,335.63987584546635,0.0,0.0,0.0,0.0,,0.0,2319.0,257.93333333333334,6.333333333333333,30.0,77.30777777777777,55.43593170162359,0.0,0.0,360.0,2.0,PKG4
1014659,4G,Smartphone,MALE,Gampaha,20-30,11,1170.46,35734.0,323.58660984039307,2327.655904769897,1191.154328918457,30.0,462.9459283652933,0.0,0.0,0.0,0.0,,0.0,2.0,1.45,0.0,3.0,0.8611111111111112,0.3130643053100421,0.0,0.0,250.0,2.0,PKG3
4194594,4G,Smartphone,FEMALE,Gampaha,30-40,98,2068.0,6659.0,3.661819458007813,986.1657161712646,221.9998282432556,30.0,204.72686484662583,149.0,44.833333333333336,0.0,6.0,24.88611111111112,11.908074213804744,704.0,66.03333333333333,2.75,30.0,23.482777777777777,15.820666126690414,0.0,0.0,200.0,1.0,PKG1
2459761,4G,Smartphone,MALE,Gampaha,30-40,121,1596.05,8381.0,0.0,964.987237930298,364.4091640140699,23.0,257.22309570074265,16.0,16.35,0.0,1.0,16.35,2.9850879384031552,115.0,29.883333333333333,0.0,8.0,14.383333333333333,7.63052416980659,0.0,0.0,350.0,1.0,PKG5
2055766,4G,Smartphone,FEMALE,Colombo,50-60,254,3915.9,13756.0,91.5729923248291,1025.3456230163574,458.55366004308064,30.0,282.54566837561134,0.0,0.0,0.0,0.0,,0.0,824.0,99.85,0.0,21.0,39.25873015873016,30.85144629002768,0.0,0.0,,,PKG6
8294060,4G,Smartphone,FEMALE,Colombo,30-40,88,1633.91,11342.0,181.1563549041748,725.8343029022217,378.0847466468811,30.0,160.124492786411,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,350.0,2.0,PKG5
1633195,4G,Smartphone,MALE,Gampaha,40-50,128,931.64,5228.0,14.45977020263672,735.2774620056152,174.27468973795573,30.0,135.837008027754,0.0,0.0,0.0,0.0,,0.0,75.0,14.85,0.0,20.0,3.7683333333333335,3.932022802650303,0.0,0.0,,,PKG3
5728530,4G,Smartphone,MALE,Jaffna,20-30,21,1003.48,7645.0,0.3925447463989258,1468.018277168274,254.8453625996908,30.0,437.5148911731733,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,910.0,4.0,PKG1
7672114,4G,Smartphone,MALE,Ampara,30-40,147,1134.5,12358.0,5.830253601074219,1288.9348487854004,411.9596417427063,30.0,424.07512658228654,0.0,0.0,0.0,0.0,,0.0,44.0,6.95,0.0,21.0,2.1015873015873017,1.666338665042488,0.0,0.0,110.0,1.0,PKG1
8909607,4G,Smartphone,FEMALE,Polonnaruwa,20-30,5,709.97,47.0,0.0,44.8306884765625,2.178062915802002,22.0,8.17481899543417,0.0,0.0,0.0,0.0,,0.0,2.0,1.75,0.0,2.0,1.1833333333333331,0.3350797164069796,0.0,0.0,500.0,1.0,PKG1
8511332,4G,Smartphone,FEMALE,Puttalam,50-60,77,1554.13,720.0,0.0,286.0824327468872,60.03341372807821,12.0,76.27595586064646,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,PKG1
7490885,4G,Smartphone,MALE,Colombo,30-40,160,1901.63,9963.0,3.953969955444336,1816.592796325684,332.11987622578937,30.0,518.528695323464,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,PKG5
4311820,2G,Basic,MALE,Colombo,60-70,19,1351.8,542.0,0.0,76.64557456970215,18.707335768074824,29.0,19.519859249074585,0.0,0.0,0.0,0.0,,0.0,156.0,41.43333333333333,0.0,24.0,6.5,8.12219182240853,0.0,0.0,,,PKG3
6879612,4G,Feature phone,FEMALE,Colombo,30-40,137,1046.13,0.0,0.0,0.0080013275146484,0.0046401023864746,2.0,0.0015224368400072,0.0,0.0,0.0,0.0,,0.0,137.0,22.683333333333334,0.0,20.0,6.885,5.766086691329085,0.0,0.0,,,PKG1
7435147,4G,Smartphone,MALE,Galle,20-30,79,3060.18,24779.0,27.58572006225586,3336.344714164734,825.9989881515503,30.0,753.2095684306379,7.0,7.566666666666666,0.0,1.0,7.566666666666666,1.381478006151919,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,250.0,1.0,PKG6
5400527,4G,Smartphone,MALE,Galle,50-60,151,664.66,3845.0,1.1524162292480469,394.7628154754639,128.18576911290486,30.0,104.20203920341598,0.0,0.0,0.0,0.0,,0.0,22.0,8.316666666666666,0.0,9.0,2.490740740740741,1.7442026762203855,0.0,1.0,,,PKG1
4829593,4G,Smartphone,MALE,Kilinochchi,40-50,194,1188.64,1316.0,0.0,456.8584794998169,77.43792163624482,17.0,101.79662938587904,0.0,0.0,0.0,0.0,,0.0,1.0,1.2333333333333334,0.0,3.0,0.5722222222222222,0.2309269731367353,0.0,0.0,100.0,1.0,PKG3
9879674,4G,Smartphone,MALE,Matale,30-40,8,1001.15,15681.0,18.082582473754883,1975.2349395751955,522.729718430837,30.0,514.3828555906774,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,PKG1
5599395,4G,Smartphone,MALE,Kandy,30-40,8,1060.74,41225.0,627.8253917694092,2183.166633605957,1374.1860812505086,30.0,375.1914541618739,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,360.0,2.0,PKG2
5654745,4G,Smartphone,MALE,Kegalle,30-40,87,2290.36,26272.0,407.7611179351807,1239.264256477356,875.7393573760986,30.0,238.23113651098097,0.0,0.0,0.0,0.0,,0.0,44.0,5.7,0.0,18.0,2.467592592592593,1.7954715457282513,1.0,1.0,550.0,2.0,PKG3
4222914,2G,Feature phone,MALE,Colombo,40-50,138,1930.59,135.0,0.0,132.98197841644287,22.62070671717326,6.0,24.266949784991542,0.0,0.0,0.0,0.0,,0.0,15.0,7.5,0.0,6.0,2.591666666666667,1.613943968698919,0.0,0.0,710.0,3.0,PKG3
5196969,4G,Smartphone,FEMALE,Colombo,30-40,153,2125.06,12374.0,66.51574230194092,889.649676322937,412.4963530540466,30.0,271.31825023586293,0.0,0.0,0.0,0.0,,0.0,52.0,7.766666666666667,0.0,20.0,2.6391666666666667,2.471991314714828,0.0,0.0,110.0,1.0,PKG4
3329723,4G,Smartphone,FEMALE,Matale,20-30,42,720.06,3756.0,0.4549579620361328,544.3424234390259,125.21533867518109,30.0,147.61313968807315,0.0,0.0,0.0,0.0,,0.0,4.0,2.2333333333333334,0.0,2.0,2.125,0.5398799000827962,0.0,0.0,,,PKG1
1745023,4G,Smartphone,FEMALE,Gampaha,30-40,111,978.05,4890.0,3.03921127319336,888.7137336730957,163.01610949834188,30.0,219.7540339601468,17.0,17.466666666666665,0.0,1.0,17.466666666666665,3.188962445918967,53.0,24.516666666666666,0.0,11.0,4.88939393939394,4.65890915844209,0.0,0.0,350.0,2.0,PKG1
3151323,4G,Smartphone,MALE,Colombo,60-70,179,1771.36,2867.0,1.338231086730957,625.250506401062,95.59031473795572,30.0,119.30259240088104,11.0,9.083333333333334,0.0,2.0,5.708333333333333,1.6979370136053742,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,PKG5
6688455,4G,Smartphone,MALE,Matale,30-40,36,726.33,3969.0,1.7347211837768557,400.2824869155884,132.33206151326496,30.0,104.63135050249204,0.0,0.0,0.0,0.0,,0.0,21.0,6.133333333333334,0.0,6.0,3.522222222222222,1.685922859330091,0.0,0.0,,,PKG2
4720230,4G,Smartphone,MALE,Kalutara,40-50,6,1114.69,42359.0,842.588737487793,2682.6676712036133,1411.9813535372416,30.0,455.9778391958016,0.0,0.0,0.0,0.0,,0.0,65.0,15.5,0.0,20.0,3.2641666666666667,3.2760996905819133,0.0,0.0,870.0,4.0,PKG1
1728774,4G,Smartphone,MALE,Kegalle,30-40,51,3412.5,97.0,0.5038871765136719,82.96295070648193,24.28083229064941,4.0,39.46172531973402,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,PKG5
6165315,4G,Smartphone,MALE,Colombo,20-30,75,1274.63,27896.0,5.56070613861084,2939.3928995132446,929.8991126696268,30.0,863.9773331579461,0.0,0.0,0.0,0.0,,0.0,207.0,57.3,0.0,13.0,15.955128205128204,15.912072264228122,0.0,0.0,200.0,1.0,PKG4
7137858,4G,Smartphone,MALE,Anuradhapura,30-40,7,2133.02,35430.0,463.6949796676636,2246.2517099380493,1181.0169043223063,30.0,486.5936299786278,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,360.0,2.0,PKG5
9368352,4G,Smartphone,FEMALE,Colombo,60-70,94,1202.45,623.0,0.4912309646606445,96.43686389923096,20.78834327061971,30.0,17.544822835702227,0.0,0.0,0.0,0.0,,0.0,307.0,37.583333333333336,0.0,24.0,12.79513888888889,10.38519898308468,0.0,0.0,,,PKG2
1133959,4G,Smartphone,FEMALE,Colombo,30-40,129,3628.72,19347.0,8.046608924865723,1600.4211120605469,644.9095370292664,30.0,441.3894424765812,0.0,0.0,0.0,0.0,,0.0,221.0,37.9,0.0,11.0,20.10151515151515,11.894359946264023,0.0,0.0,,,PKG6
7955782,4G,Smartphone,MALE,Colombo,30-40,3,2998.45,2479.0,8.308683395385742,943.9260854721068,82.63570273717245,30.0,165.75785564029567,18.0,10.85,0.0,2.0,9.208333333333334,2.375675275379304,684.0,58.016666666666666,1.4,30.0,22.815555555555555,15.047072329727165,0.0,0.0,500.0,1.0,PKG3
1300159,4G,Smartphone,MALE,Anuradhapura,20-30,28,2092.72,14045.0,51.30656814575195,1454.4587936401367,468.1849555333456,30.0,381.6206915137952,0.0,0.0,0.0,0.0,,0.0,279.0,38.4,3.033333333333333,30.0,9.316666666666666,7.339032529389208,0.0,0.0,450.0,2.0,PKG1
6470557,2G,Feature phone,MALE,Gampaha,20-30,33,487.25,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,2.6,0.0,1.0,2.6,1.0614455552060438,0.0,0.0,,,PKG1
5279460,4G,Smartphone,MALE,Kalutara,60-70,148,6069.03,40408.0,637.6764793395996,2214.2644662857056,1346.9602036158244,30.0,424.3729637301761,22.0,22.33333333333333,0.0,1.0,22.33333333333333,4.077490150316237,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,110.0,2.0,PKG8
6113015,4G,Smartphone,MALE,Gampaha,40-50,119,1393.43,9029.0,154.0656280517578,553.4100704193115,300.99835510253905,30.0,109.75361512509312,0.0,0.0,0.0,0.0,,0.0,8.0,3.35,0.0,6.0,1.4916666666666667,0.7377395058854184,0.0,0.0,,,PKG1
3553222,4G,Smartphone,MALE,Gampaha,30-40,94,662.26,16353.0,165.6779747009277,984.8602390289308,545.1281081517537,30.0,198.19336933887195,0.0,0.0,0.0,0.0,,0.0,5.0,4.8,0.0,2.0,2.7666666666666666,0.8819489621871197,0.0,0.0,110.0,2.0,PKG1
8868441,4G,Smartphone,MALE,Colombo,50-60,257,2567.21,5449.0,39.29927444458008,529.9867782592773,187.9065910207814,29.0,128.1075242211023,15.0,5.216666666666667,0.0,5.0,3.1066666666666665,1.294599007429835,200.0,28.366666666666667,0.0,24.0,8.36736111111111,7.151784965187838,0.0,0.0,,,PKG1
3771366,4G,Smartphone,MALE,Galle,40-50,189,773.03,1772.0,0.0,178.5015811920166,77.06541712387748,23.0,55.49379118862223,0.0,0.0,0.0,0.0,,0.0,4.0,1.45,0.0,7.0,0.669047619047619,0.3652135084698234,0.0,1.0,,,PKG1
4599000,4G,Smartphone,MALE,Gampaha,30-40,173,699.42,2791.0,0.0,690.4576387405396,96.2528495459721,29.0,129.70858977986003,0.0,0.0,0.0,0.0,,0.0,31.0,6.366666666666666,0.0,12.0,2.6166666666666667,1.815447761493744,0.0,1.0,300.0,1.0,PKG1
5576571,4G,Smartphone,MALE,Colombo,20-30,87,3316.81,26974.0,9.546422004699709,4028.4755668640137,899.1476911862691,30.0,1153.6758890537603,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1700.0,4.0,PKG5
4152554,4G,Smartphone,,Colombo,,3,1953.92,1970.0,5.901096343994141,585.2822332382202,328.47019322713214,6.0,220.67130854401384,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,PKG4
